1.0,0.0,1.0,1.0,1.0,477.36,88.33,3.0,1.0,2.0,2.0,0.0,1.0,3.0,881.66,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,3.0,0.0,2.0,41.19633943,21.87853577,1.0,63.07487521,13.0,0.0,0.0,99.0,40.0,0.0,0.69,0.0,0.31,4.11,65.60000000000001,0.06666666666666667,0.0,66.39999999999999,0.05000000000000001,13.116666666666667,11.656666666666666,49.94
1.0,0.0,1.0,1.0,1.0,477.36,88.33,3.0,1.0,2.0,2.0,0.0,1.0,3.0,881.66,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,3.0,0.0,2.0,53.19166667,22.49166667,1.0,75.68333333,36.0,1.0,0.0,100.0,51.0,0.0,1.97,0.0,0.65,4.11,65.60000000000001,0.06666666666666667,0.0,66.39999999999999,0.05000000000000001,13.116666666666667,11.656666666666666,49.94
1.0,0.0,1.0,1.0,1.0,477.36,88.33,3.0,1.0,2.0,2.0,0.0,1.0,3.0,881.66,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,3.0,0.0,2.0,37.72753906,25.81054688,1.0,63.53808594,114.0,0.0,0.0,100.0,67.0,100.0,4.52,0.0,6.87,4.11,65.60000000000001,0.06666666666666667,0.0,66.39999999999999,0.05000000000000001,13.116666666666667,11.656666666666666,49.94
1.0,0.0,1.0,1.0,1.0,477.36,88.33,3.0,1.0,2.0,2.0,0.0,1.0,3.0,881.66,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,3.0,0.0,2.0,57.9373814,38.14041746,1.0,96.07779886,7.0,0.0,0.0,100.0,44.0,100.0,1.31,6023.41,87.39,4.11,65.60000000000001,0.06666666666666667,0.0,66.39999999999999,0.05000000000000001,13.116666666666667,11.656666666666666,49.94
1.0,0.0,1.0,1.0,1.0,477.36,88.33,3.0,1.0,2.0,2.0,0.0,1.0,3.0,881.66,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,3.0,0.0,2.0,45.35187287,21.0431328,1.0,66.39500568,40.0,1.0,0.0,100.0,29.0,0.0,1.01,0.0,0.5,4.11,65.60000000000001,0.06666666666666667,0.0,66.39999999999999,0.05000000000000001,13.116666666666667,11.656666666666666,49.94
1.0,0.0,1.0,1.0,1.0,477.36,88.33,3.0,1.0,2.0,2.0,0.0,1.0,3.0,881.66,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,3.0,0.0,2.0,56.55487053,20.15432099,0.998766954,76.72222222,0.0,0.0,0.0,100.0,70.0,100.0,0.49,0.0,0.12,4.11,65.60000000000001,0.06666666666666667,0.0,66.39999999999999,0.05000000000000001,13.116666666666667,11.656666666666666,49.94
1.0,0.0,1.0,1.0,1.0,1392.78,36.68,0.0,2.0,2.0,1.0,1.83,2.0,3.0,154.66,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,2.0,16.23222749,51.03791469,1.0,67.27014218,0.0,0.0,0.0,100.0,16.0,100.0,0.08,4835.56,55.05,9.666666666666666,99.93333333333334,0.09999999999999999,0.0,99.89333333333333,0.05000000000000001,37.60666666666666,27.486666666666668,71.79
1.0,0.0,1.0,1.0,1.0,1392.78,36.68,0.0,2.0,2.0,1.0,1.83,2.0,3.0,154.66,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,2.0,13.55698648,46.17256922,1.0,59.7295557,1.0,0.0,0.0,100.0,24.0,100.0,1.14,13415.58,65.54,9.666666666666666,99.93333333333334,0.09999999999999999,0.0,99.89333333333333,0.05000000000000001,37.60666666666666,27.486666666666668,71.79
1.0,0.0,1.0,1.0,1.0,1392.78,36.68,0.0,2.0,2.0,1.0,1.83,2.0,3.0,154.66,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,2.0,10.01804124,39.92387097,0.99871134,49.94064516,2.0,0.0,0.0,100.0,13.0,0.0,2.76,0.0,0.86,9.666666666666666,99.93333333333334,0.09999999999999999,0.0,99.89333333333333,0.05000000000000001,37.60666666666666,27.486666666666668,71.79
1.0,0.0,1.0,1.0,1.0,1392.78,36.68,0.0,2.0,2.0,1.0,1.83,2.0,3.0,154.66,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,2.0,16.61866667,35.564,0.997340426,52.18266667,0.0,0.0,0.0,99.0,13.0,100.0,0.25,3195.03,50.59,9.666666666666666,99.93333333333334,0.09999999999999999,0.0,99.89333333333333,0.05000000000000001,37.60666666666666,27.486666666666668,71.79
1.0,0.0,1.0,1.0,1.0,1392.78,36.68,0.0,2.0,2.0,1.0,1.83,2.0,3.0,154.66,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,2.0,28.08623853,26.75881057,0.999633028,54.85022026,25.0,0.0,0.0,100.0,16.0,100.0,0.67,7590.82,69.37,9.666666666666666,99.93333333333334,0.09999999999999999,0.0,99.89333333333333,0.05000000000000001,37.60666666666666,27.486666666666668,71.79
1.0,0.0,1.0,1.0,1.0,1392.78,36.68,0.0,2.0,2.0,1.0,1.83,2.0,3.0,154.66,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,2.0,16.84743412,31.01666667,0.998613037,47.86944444,9.0,0.0,0.0,100.0,9.0,100.0,1.04,5950.27,73.23,9.666666666666666,99.93333333333334,0.09999999999999999,0.0,99.89333333333333,0.05000000000000001,37.60666666666666,27.486666666666668,71.79
1.0,1.0,1.0,1.0,1.0,5148.82,150.67,1.0,1.0,1.0,1.0,4.49,2.0,3.0,191.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,62.78024194,30.57526882,0.998657718,93.35551075,103.0,0.0,0.0,100.0,157.0,100.0,1.53,4658.2,6.64,1.3366666666666667,33.300000000000004,0.06666666666666667,0.0,99.74666666666667,0.08666666666666667,8.04,5.12,65.09666666666666
1.0,1.0,1.0,1.0,1.0,5148.82,150.67,1.0,1.0,1.0,1.0,4.49,2.0,3.0,191.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,90.78359684,23.09288538,1.0,113.8764822,52.0,0.0,0.0,100.0,68.0,100.0,3.06,14969.2,9.72,1.3366666666666667,33.300000000000004,0.06666666666666667,0.0,99.74666666666667,0.08666666666666667,8.04,5.12,65.09666666666666
1.0,1.0,1.0,1.0,1.0,5148.82,150.67,1.0,1.0,1.0,1.0,4.49,2.0,3.0,191.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,53.39089482,26.70699136,0.999215071,80.12882954,66.0,0.0,0.0,100.0,1.0,0.0,3.15,23162.54,11.61,1.3366666666666667,33.300000000000004,0.06666666666666667,0.0,99.74666666666667,0.08666666666666667,8.04,5.12,65.09666666666666
1.0,1.0,1.0,1.0,1.0,5148.82,150.67,1.0,1.0,1.0,1.0,4.49,2.0,3.0,191.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,106.7294197,23.54116059,0.999325691,130.2705803,69.0,0.0,0.0,100.0,85.0,75.0,1.97,26439.57,14.71,1.3366666666666667,33.300000000000004,0.06666666666666667,0.0,99.74666666666667,0.08666666666666667,8.04,5.12,65.09666666666666
1.0,1.0,1.0,1.0,1.0,5148.82,150.67,1.0,1.0,1.0,1.0,4.49,2.0,3.0,191.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,26.99228225,22.79823594,1.0,49.79051819,44.0,0.0,0.0,100.0,115.0,100.0,1.39,31309.63,4.53,1.3366666666666667,33.300000000000004,0.06666666666666667,0.0,99.74666666666667,0.08666666666666667,8.04,5.12,65.09666666666666
1.0,1.0,1.0,1.0,1.0,5148.82,150.67,1.0,1.0,1.0,1.0,4.49,2.0,3.0,191.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,50.3,24.94153846,1.0,75.24153846,42.0,0.0,0.0,100.0,81.0,100.0,1.31,18599.04,114.46,1.3366666666666667,33.300000000000004,0.06666666666666667,0.0,99.74666666666667,0.08666666666666667,8.04,5.12,65.09666666666666
0.0,0.0,1.0,1.0,1.0,2272.77,78.99,1.0,4.0,2.0,1.0,7.92,2.0,3.0,57.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,71.66306954,442.5858343,0.99760479,514.2737095,36.0,0.0,0.0,100.0,17.0,100.0,0.15,4173.03,409.57,2.2133333333333334,66.22333333333334,0.09000000000000001,0.0,99.87666666666667,0.07666666666666667,30.123333333333335,31.73,63.69
0.0,0.0,1.0,1.0,1.0,2272.77,78.99,1.0,4.0,2.0,1.0,7.92,2.0,3.0,57.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,29.91297209,356.7914614,1.0,386.7044335,41.0,0.0,0.0,100.0,12.0,0.0,1.77,0.0,72.68,2.2133333333333334,66.22333333333334,0.09000000000000001,0.0,99.87666666666667,0.07666666666666667,30.123333333333335,31.73,63.69
0.0,0.0,1.0,1.0,1.0,2272.77,78.99,1.0,4.0,2.0,1.0,7.92,2.0,3.0,57.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,105.9828179,55.9347079,1.0,161.9175258,16.0,0.0,0.0,100.0,17.0,0.0,0.0,4729.88,104.23,2.2133333333333334,66.22333333333334,0.09000000000000001,0.0,99.87666666666667,0.07666666666666667,30.123333333333335,31.73,63.69
0.0,0.0,1.0,1.0,1.0,2272.77,78.99,1.0,4.0,2.0,1.0,7.92,2.0,3.0,57.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,49.53652968,358.7214612,1.0,408.2579909,67.0,0.0,0.0,100.0,14.0,0.0,0.0,1514.36,1088.94,2.2133333333333334,66.22333333333334,0.09000000000000001,0.0,99.87666666666667,0.07666666666666667,30.123333333333335,31.73,63.69
0.0,0.0,1.0,1.0,1.0,2272.77,78.99,1.0,4.0,2.0,1.0,7.92,2.0,3.0,57.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,41.36603774,256.0226843,0.99249531,297.36862,41.0,0.0,0.0,100.0,19.0,100.0,0.0,0.0,438.59,2.2133333333333334,66.22333333333334,0.09000000000000001,0.0,99.87666666666667,0.07666666666666667,30.123333333333335,31.73,63.69
0.0,0.0,1.0,1.0,1.0,2272.77,78.99,1.0,4.0,2.0,1.0,7.92,2.0,3.0,57.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,48.04151625,34.73826715,1.0,82.77978339,23.0,0.0,0.0,100.0,10.0,100.0,0.71,0.0,13.92,2.2133333333333334,66.22333333333334,0.09000000000000001,0.0,99.87666666666667,0.07666666666666667,30.123333333333335,31.73,63.69
0.0,0.0,1.0,1.0,1.0,1165.29,36.85,1.0,2.0,1.0,1.0,0.91,2.0,3.0,51.33,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,0.0,2.0,190.5720545,24.51557936,1.0,215.0876339,327.0,0.0,0.0,100.0,198.0,0.0,9.82,0.0,5.17,1.3366666666666667,32.910000000000004,0.043333333333333335,0.0,99.95666666666666,0.08,18.35,9.873333333333333,85.75666666666666
0.0,0.0,1.0,1.0,1.0,1165.29,36.85,1.0,2.0,1.0,1.0,0.91,2.0,3.0,51.33,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,0.0,2.0,39.5875,20.26041667,1.0,59.84791667,20.0,0.0,0.0,100.0,12.0,100.0,2.11,12394.01,17.33,1.3366666666666667,32.910000000000004,0.043333333333333335,0.0,99.95666666666666,0.08,18.35,9.873333333333333,85.75666666666666
0.0,0.0,1.0,1.0,1.0,1165.29,36.85,1.0,2.0,1.0,1.0,0.91,2.0,3.0,51.33,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,0.0,2.0,29.86909871,23.96781116,1.0,53.83690987,84.0,0.0,0.0,100.0,178.0,0.0,7.27,7896.45,5.6,1.3366666666666667,32.910000000000004,0.043333333333333335,0.0,99.95666666666666,0.08,18.35,9.873333333333333,85.75666666666666
0.0,0.0,1.0,1.0,1.0,1165.29,36.85,1.0,2.0,1.0,1.0,0.91,2.0,3.0,51.33,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,0.0,2.0,45.53244592,39.68718802,0.99833887,85.21963394,79.0,0.0,0.0,100.0,102.0,0.0,6.28,4890.9,116.76,1.3366666666666667,32.910000000000004,0.043333333333333335,0.0,99.95666666666666,0.08,18.35,9.873333333333333,85.75666666666666
0.0,0.0,1.0,1.0,1.0,1165.29,36.85,1.0,2.0,1.0,1.0,0.91,2.0,3.0,51.33,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,0.0,2.0,32.77880184,22.68663594,1.0,55.46543779,52.0,0.0,0.0,100.0,23.0,100.0,4.06,11041.03,17.0,1.3366666666666667,32.910000000000004,0.043333333333333335,0.0,99.95666666666666,0.08,18.35,9.873333333333333,85.75666666666666
0.0,0.0,1.0,1.0,1.0,1165.29,36.85,1.0,2.0,1.0,1.0,0.91,2.0,3.0,51.33,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,0.0,2.0,65.56813627,22.69639279,1.0,88.26452906,37.0,0.0,0.0,100.0,58.0,0.0,4.26,10155.51,7.79,1.3366666666666667,32.910000000000004,0.043333333333333335,0.0,99.95666666666666,0.08,18.35,9.873333333333333,85.75666666666666
1.0,0.0,1.0,1.0,1.0,764.61,62.09,4.0,2.0,1.0,1.0,16.66,2.0,3.0,406.33,2.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,3.0,1.0,2.0,58.67092281,22.74201046,0.998839234,81.46310285,111.0,0.0,0.0,99.0,79.0,0.0,0.7,26461.34,18.05,3.316666666666667,99.72333333333331,0.0,0.0,99.94,0.11,29.36333333333333,19.349999999999998,79.11999999999999
1.0,0.0,1.0,1.0,1.0,764.61,62.09,4.0,2.0,1.0,1.0,16.66,2.0,3.0,406.33,2.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,3.0,1.0,2.0,69.84868421,24.82031985,0.99906015,94.7187206,78.0,0.0,0.0,100.0,67.0,0.0,0.23,27261.43,160.18,3.316666666666667,99.72333333333331,0.0,0.0,99.94,0.11,29.36333333333333,19.349999999999998,79.11999999999999
1.0,0.0,1.0,1.0,1.0,764.61,62.09,4.0,2.0,1.0,1.0,16.66,2.0,3.0,406.33,2.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,3.0,1.0,2.0,31.29968847,25.08161994,1.0,56.38130841,74.0,0.0,0.0,100.0,55.0,0.0,0.06,31110.71,55.07,3.316666666666667,99.72333333333331,0.0,0.0,99.94,0.11,29.36333333333333,19.349999999999998,79.11999999999999
1.0,0.0,1.0,1.0,1.0,764.61,62.09,4.0,2.0,1.0,1.0,16.66,2.0,3.0,406.33,2.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,3.0,1.0,2.0,48.33726415,23.99056604,1.0,72.32783019,107.0,0.0,0.0,100.0,57.0,100.0,0.0,15104.74,98.54,3.316666666666667,99.72333333333331,0.0,0.0,99.94,0.11,29.36333333333333,19.349999999999998,79.11999999999999
1.0,0.0,1.0,1.0,1.0,764.61,62.09,4.0,2.0,1.0,1.0,16.66,2.0,3.0,406.33,2.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,3.0,1.0,2.0,36.95069337,23.38983051,0.999230177,60.34052388,88.0,0.0,0.0,100.0,63.0,0.0,0.65,56234.97,13.77,3.316666666666667,99.72333333333331,0.0,0.0,99.94,0.11,29.36333333333333,19.349999999999998,79.11999999999999
1.0,0.0,1.0,1.0,1.0,764.61,62.09,4.0,2.0,1.0,1.0,16.66,2.0,3.0,406.33,2.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,3.0,1.0,2.0,18.4679803,20.09446254,0.503278689,39.50162866,66.0,0.0,0.0,100.0,54.0,100.0,6.56,18939.26,126.07,3.316666666666667,99.72333333333331,0.0,0.0,99.94,0.11,29.36333333333333,19.349999999999998,79.11999999999999
1.0,0.0,1.0,1.0,1.0,374.77,79.77,3.0,1.0,2.0,2.0,0.0,1.0,3.0,214.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,3.0,1.0,2.0,102.8825847,38.32545311,0.994514107,141.2080378,23.0,5.0,100.0,100.0,50.0,100.0,4.45,22981.51,23.14,1.8066666666666666,99.89999999999999,0.15000000000000002,0.0,99.62666666666667,0.11333333333333334,17.936666666666667,12.946666666666665,54.32333333333333
1.0,0.0,1.0,1.0,1.0,374.77,79.77,3.0,1.0,2.0,2.0,0.0,1.0,3.0,214.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,3.0,1.0,2.0,77.02900232,20.70881671,1.0,97.73781903,217.0,0.0,0.0,100.0,24.0,100.0,2.09,0.0,6.53,1.8066666666666666,99.89999999999999,0.15000000000000002,0.0,99.62666666666667,0.11333333333333334,17.936666666666667,12.946666666666665,54.32333333333333
1.0,0.0,1.0,1.0,1.0,374.77,79.77,3.0,1.0,2.0,2.0,0.0,1.0,3.0,214.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,3.0,1.0,2.0,54.44485566,21.26276832,1.0,75.70762398,25.0,0.0,0.0,100.0,24.0,0.0,4.45,0.0,8.26,1.8066666666666666,99.89999999999999,0.15000000000000002,0.0,99.62666666666667,0.11333333333333334,17.936666666666667,12.946666666666665,54.32333333333333
1.0,0.0,1.0,1.0,1.0,374.77,79.77,3.0,1.0,2.0,2.0,0.0,1.0,3.0,214.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,3.0,1.0,2.0,43.76092896,19.08743169,1.0,62.84836066,191.0,0.0,0.0,100.0,17.0,0.0,3.8,0.0,1.5,1.8066666666666666,99.89999999999999,0.15000000000000002,0.0,99.62666666666667,0.11333333333333334,17.936666666666667,12.946666666666665,54.32333333333333
1.0,0.0,1.0,1.0,1.0,374.77,79.77,3.0,1.0,2.0,2.0,0.0,1.0,3.0,214.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,3.0,1.0,2.0,75.48557692,22.24198718,1.0,97.7275641,33.0,0.0,0.0,100.0,14.0,0.0,1.66,0.0,7.49,1.8066666666666666,99.89999999999999,0.15000000000000002,0.0,99.62666666666667,0.11333333333333334,17.936666666666667,12.946666666666665,54.32333333333333
1.0,0.0,1.0,1.0,1.0,374.77,79.77,3.0,1.0,2.0,2.0,0.0,1.0,3.0,214.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,3.0,1.0,2.0,74.86287193,19.79792746,0.993564994,94.69559585,118.0,0.0,0.0,100.0,22.0,0.0,0.8,0.0,1.55,1.8066666666666666,99.89999999999999,0.15000000000000002,0.0,99.62666666666667,0.11333333333333334,17.936666666666667,12.946666666666665,54.32333333333333
1.0,0.0,1.0,1.0,1.0,1875.99,47.78,2.0,2.0,2.0,1.0,3.33,2.0,3.0,47.33,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,3.0,1.0,2.0,1214.771987,22.49185668,0.993527508,1237.263844,39.0,1.0,0.0,100.0,57.0,0.0,0.15,0.0,7.96,1.7766666666666666,66.14333333333333,0.39999999999999997,0.0,99.92,0.18000000000000002,25.286666666666665,15.910000000000002,84.17999999999999
1.0,0.0,1.0,1.0,1.0,1875.99,47.78,2.0,2.0,2.0,1.0,3.33,2.0,3.0,47.33,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,3.0,1.0,2.0,715.1629503,25.99656947,0.994880546,741.1595197,55.0,0.0,0.0,100.0,65.0,0.0,0.21,2128.16,62.32,1.7766666666666666,66.14333333333333,0.39999999999999997,0.0,99.92,0.18000000000000002,25.286666666666665,15.910000000000002,84.17999999999999
1.0,0.0,1.0,1.0,1.0,1875.99,47.78,2.0,2.0,2.0,1.0,3.33,2.0,3.0,47.33,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,3.0,1.0,2.0,848.9495495,26.97297297,0.998201439,875.9225225,23.0,0.0,0.0,100.0,81.0,100.0,0.07,12342.4,5.79,1.7766666666666666,66.14333333333333,0.39999999999999997,0.0,99.92,0.18000000000000002,25.286666666666665,15.910000000000002,84.17999999999999
1.0,0.0,1.0,1.0,1.0,1875.99,47.78,2.0,2.0,2.0,1.0,3.33,2.0,3.0,47.33,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,3.0,1.0,2.0,296.3703927,21.45377644,0.999396135,317.8241692,66.0,0.0,0.0,100.0,77.0,0.0,0.39,7170.78,7.51,1.7766666666666666,66.14333333333333,0.39999999999999997,0.0,99.92,0.18000000000000002,25.286666666666665,15.910000000000002,84.17999999999999
1.0,0.0,1.0,1.0,1.0,1875.99,47.78,2.0,2.0,2.0,1.0,3.33,2.0,3.0,47.33,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,3.0,1.0,2.0,674.8692699,22.01530612,0.996610169,698.0068027,30.0,0.0,100.0,100.0,31.0,100.0,0.25,20733.92,4.78,1.7766666666666666,66.14333333333333,0.39999999999999997,0.0,99.92,0.18000000000000002,25.286666666666665,15.910000000000002,84.17999999999999
1.0,0.0,1.0,1.0,1.0,1875.99,47.78,2.0,2.0,2.0,1.0,3.33,2.0,3.0,47.33,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,3.0,1.0,2.0,608.5498392,26.26688103,1.0,634.8167203,23.0,0.0,0.0,100.0,60.0,100.0,1.37,978.11,291.07,1.7766666666666666,66.14333333333333,0.39999999999999997,0.0,99.92,0.18000000000000002,25.286666666666665,15.910000000000002,84.17999999999999
1.0,1.0,1.0,1.0,1.0,1444.0,159.88,1.0,2.0,2.0,2.0,0.0,2.0,3.0,42.66,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,3.0,1.0,2.0,28.91291291,26.72072072,1.0,55.63363363,141.0,0.0,0.0,100.0,6.0,100.0,1.53,6931.82,36.87,4.16,66.33333333333333,0.15,0.0,99.85333333333334,0.11666666666666665,18.96,10.06,72.82666666666667
